read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_15465_15884_9:0:0_7:0:0_2252	0	150	13.000	NC_039553.1	15465	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15047_15610_7:0:0_11:0:0_264	0	150	13.000	NC_039553.1	15466	-	56	5S145M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	75	0.972580	0.971429	1	0.000
NC_039553.1_15094_15615_11:0:0_8:0:0_e29	0	150	13.000	NC_039553.1	15466	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	2	1.000
NC_039553.1_15467_15939_11:0:0_8:0:0_1211	0	150	13.000	NC_039553.1	15467	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15468_15970_5:0:0_9:0:0_768	0	150	13.000	NC_039553.1	15468	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	3	1.000
NC_039553.1_15035_15617_7:0:0_4:0:0_1dbb	0	150	13.000	NC_039553.1	15468	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.900000	0.900000	1	1.000
NC_039553.1_15152_15617_6:0:0_7:0:0_1e8a	0	150	13.000	NC_039553.1	15468	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	1.000
NC_039553.1_15118_15617_11:0:0_7:0:0_1f38	0	150	13.000	NC_039553.1	15468	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	1.000
NC_039553.1_15129_15617_7:0:0_9:0:0_21ae	0	150	13.000	NC_039553.1	15468	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_15146_15620_8:0:0_8:0:0_1219	0	150	13.000	NC_039553.1	15471	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15472_16039_5:0:0_8:0:0_a95	0	150	13.000	NC_039553.1	15472	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972600	0.971429	0	0.000
NC_039553.1_15472_15981_9:0:0_16:0:0_bc8	0	150	13.000	NC_039553.1	15472	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.932334	0.937465	0	0.000
NC_039553.1_15073_15621_10:0:0_7:0:0_da3	0	150	13.000	NC_039553.1	15472	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15151_15621_4:0:0_6:0:0_2418	0	150	13.000	NC_039553.1	15472	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	2	0.500
NC_039553.1_15473_16011_5:0:0_7:0:0_1a24	0	150	13.000	NC_039553.1	15473	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15474_15964_4:0:0_8:0:0_1f2c	0	150	13.000	NC_039553.1	15474	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_15475_15961_8:0:0_8:0:0_d20	0	150	13.000	NC_039553.1	15475	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15148_15624_10:0:0_8:0:0_24d	0	150	13.000	NC_039553.1	15475	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15122_15624_7:0:0_6:0:0_66e	0	150	13.000	NC_039553.1	15475	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15183_15625_10:0:0_7:0:0_16d8	0	150	13.000	NC_039553.1	15476	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_15477_16032_7:0:0_10:0:0_1f08	0	150	13.000	NC_039553.1	15477	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	0	0.000
NC_039553.1_15070_15626_5:0:0_13:0:0_1be	0	150	13.000	NC_039553.1	15477	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15478_15970_7:0:0_11:0:0_2f7	0	150	13.000	NC_039553.1	15478	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	0.000
NC_039553.1_15478_15989_5:0:0_13:0:0_1fd6	0	150	13.000	NC_039553.1	15478	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.901399	0.900000	1	0.000
NC_039553.1_15098_15624_10:0:0_7:0:0_1472	0	150	13.000	NC_039553.1	15479	-	60	4S146M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	75	0.971828	0.971429	0	0.000
NC_039553.1_15116_15629_5:0:0_4:0:0_193c	0	150	13.000	NC_039553.1	15480	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15481_16001_11:0:0_5:0:0_1c4	0	150	13.000	NC_039553.1	15481	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15482_15966_3:0:0_12:0:0_9b0	0	150	13.000	NC_039553.1	15482	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15129_15631_7:0:0_7:0:0_123d	0	150	13.000	NC_039553.1	15482	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15135_15632_3:0:0_4:0:0_23aa	0	150	13.000	NC_039553.1	15483	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
NC_039553.1_15031_15634_8:0:0_7:0:0_11ee	0	150	13.000	NC_039553.1	15485	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	2	0.500
NC_039553.1_15486_15907_8:0:0_8:0:0_747	0	150	13.000	NC_039553.1	15486	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	2	0.000
NC_039553.1_15133_15635_5:0:0_9:0:0_126b	0	150	13.000	NC_039553.1	15486	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	0	0.000
NC_039553.1_15487_15933_7:0:0_5:0:0_306	0	150	13.000	NC_039553.1	15487	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	0	0.000
NC_039553.1_15487_15934_6:0:0_5:0:0_630	0	150	13.000	NC_039553.1	15487	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.887313	0.885714	0	0.000
NC_039553.1_15487_16015_6:0:0_8:0:0_1096	0	150	13.000	NC_039553.1	15487	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15078_15636_5:0:0_5:0:0_1b53	0	150	13.000	NC_039553.1	15487	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15488_15979_6:0:0_12:0:0_23de	0	150	13.000	NC_039553.1	15488	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_15103_15637_10:0:0_4:0:0_1d15	0	150	13.000	NC_039553.1	15488	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_15489_15921_6:0:0_3:0:0_141c	0	150	13.000	NC_039553.1	15489	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15487_16015_8:0:0_7:0:0_1c1a	0	150	13.000	NC_039553.1	15489	+	60	2S148M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	2	0	2	75	0.929570	0.928571	0	0.000
NC_039553.1_15149_15638_6:0:0_8:0:0_1b7b	0	150	13.000	NC_039553.1	15489	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15160_15638_9:0:0_5:0:0_2580	0	150	13.000	NC_039553.1	15489	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_15490_16011_10:0:0_7:0:0_22	0	150	13.000	NC_039553.1	15490	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930556	0.937465	1	1.000
NC_039553.1_15490_15980_3:0:0_7:0:0_10e1	0	150	13.000	NC_039553.1	15490	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15106_15639_7:0:0_4:0:0_e54	0	150	13.000	NC_039553.1	15490	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15492_16073_4:0:0_5:0:0_1adc	0	150	13.000	NC_039553.1	15492	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15101_15643_4:0:0_9:0:0_2632	0	150	13.000	NC_039553.1	15494	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_15497_15932_9:0:0_4:0:0_1756	0	150	13.000	NC_039553.1	15497	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972600	0.971429	0	0.000
NC_039553.1_15498_16082_9:0:0_7:0:0_12b1	0	150	13.000	NC_039553.1	15498	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	2	0.000
NC_039553.1_15165_15642_9:0:0_9:0:0_219a	0	150	13.000	NC_039553.1	15498	-	60	5S145M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	75	0.986106	0.985714	1	1.000
NC_039553.1_15499_16011_7:0:0_5:0:0_1b80	0	150	13.000	NC_039553.1	15499	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	0.000
NC_039553.1_15226_15649_7:0:0_5:0:0_72d	0	150	13.000	NC_039553.1	15500	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15164_15649_7:0:0_10:0:0_1e3b	0	150	13.000	NC_039553.1	15500	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15501_15993_11:0:0_6:0:0_f59	0	150	13.000	NC_039553.1	15501	+	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15501_16077_6:0:0_7:0:0_19a9	0	150	13.000	NC_039553.1	15501	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_15221_15651_7:0:0_7:0:0_bfa	0	150	13.000	NC_039553.1	15502	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_15115_15651_5:0:0_9:0:0_fe8	0	150	13.000	NC_039553.1	15502	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	1.000
NC_039553.1_15114_15651_8:0:0_7:0:0_ff5	0	150	13.000	NC_039553.1	15502	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	1	1.000
NC_039553.1_15505_15897_4:0:0_7:0:0_24eb	0	150	13.000	NC_039553.1	15505	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	1.000
NC_039553.1_15150_15656_12:0:0_10:0:0_2e9	0	150	13.000	NC_039553.1	15507	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_15099_15657_2:0:0_10:0:0_182a	0	150	13.000	NC_039553.1	15508	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	0	0.000
NC_039553.1_15509_15963_6:0:0_7:0:0_94c	0	150	13.000	NC_039553.1	15509	+	60	148M2S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	2	2	75	0.971828	0.971429	1	0.000
NC_039553.1_15509_15993_5:0:0_9:0:0_12aa	0	150	13.000	NC_039553.1	15509	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	1	0.000
NC_039553.1_15510_15999_7:0:0_8:0:0_149	0	150	13.000	NC_039553.1	15510	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15510_15974_5:0:0_8:0:0_1e7a	0	150	13.000	NC_039553.1	15510	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15080_15659_8:0:0_5:0:0_15ef	0	150	13.000	NC_039553.1	15510	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973648	0.971429	0	0.000
NC_039553.1_15511_16046_6:0:0_4:0:0_2e8	0	150	13.000	NC_039553.1	15511	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.951751	1	1.000
NC_039553.1_15511_16011_11:0:0_6:0:0_959	0	150	13.000	NC_039553.1	15511	+	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	1.000
NC_039553.1_15201_15660_5:0:0_7:0:0_1a65	0	150	13.000	NC_039553.1	15511	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986467	0.985714	1	1.000
NC_039553.1_15152_15660_7:0:0_11:0:0_227c	0	150	13.000	NC_039553.1	15511	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_15513_16017_9:0:0_7:0:0_903	0	150	13.000	NC_039553.1	15513	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_15232_15662_8:0:0_9:0:0_a81	0	150	13.000	NC_039553.1	15513	-	60	143M7S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	7	7	75	1.000000	1.000000	1	1.000
NC_039553.1_15514_16014_9:0:0_8:0:0_1354	0	150	13.000	NC_039553.1	15514	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	1.000
NC_039553.1_15174_15664_6:0:0_9:0:0_1c28	0	150	13.000	NC_039553.1	15515	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	2	0.500
NC_039553.1_15516_15997_8:0:0_10:0:0_b08	0	150	13.000	NC_039553.1	15516	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15135_15666_4:0:0_12:0:0_f1e	0	150	13.000	NC_039553.1	15517	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
NC_039553.1_15220_15666_6:0:0_7:0:0_172b	0	150	13.000	NC_039553.1	15517	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	2	0.500
NC_039553.1_15519_16029_9:0:0_9:0:0_1d2f	0	150	13.000	NC_039553.1	15519	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972600	0.980322	0	0.000
NC_039553.1_15255_15668_9:0:0_7:0:0_168e	0	150	13.000	NC_039553.1	15519	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.933327	0.928571	0	0.000
NC_039553.1_15520_15951_8:0:0_10:0:0_205c	0	150	13.000	NC_039553.1	15520	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	3	0.333
NC_039553.1_15521_15911_9:0:0_11:0:0_845	0	150	13.000	NC_039553.1	15521	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	3	0.333
NC_039553.1_15182_15671_11:0:0_8:0:0_184	0	150	13.000	NC_039553.1	15522	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15523_16009_9:0:0_8:0:0_c58	0	150	13.000	NC_039553.1	15523	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986801	0.985714	4	0.250
NC_039553.1_15523_16085_11:0:0_12:0:0_1e81	0	150	13.000	NC_039553.1	15523	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15197_15672_11:0:0_8:0:0_16e3	0	150	13.000	NC_039553.1	15523	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	4	0.250
NC_039553.1_15163_15672_10:0:0_9:0:0_18ca	0	150	13.000	NC_039553.1	15523	-	60	145M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	5	5	75	0.986467	0.985714	4	0.250
NC_039553.1_15524_16056_4:0:0_11:0:0_2510	0	150	13.000	NC_039553.1	15524	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
NC_039553.1_15525_16042_5:0:0_8:0:0_1139	0	150	13.000	NC_039553.1	15525	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986467	0.985714	0	0.000
NC_039553.1_15139_15675_4:0:0_8:0:0_ed3	0	150	13.000	NC_039553.1	15526	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	2	0.500
NC_039553.1_15528_16053_5:0:0_6:0:0_35f	0	150	13.000	NC_039553.1	15528	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
NC_039553.1_15528_16026_6:0:0_7:0:0_1aac	0	150	13.000	NC_039553.1	15528	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
NC_039553.1_15173_15677_6:0:0_3:0:0_b5e	0	150	13.000	NC_039553.1	15528	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	1	0.000
NC_039553.1_15199_15680_5:0:0_7:0:0_1ce	0	150	13.000	NC_039553.1	15531	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986656	0.985714	0	0.000
NC_039553.1_15279_15682_7:0:0_9:0:0_1831	0	150	13.000	NC_039553.1	15533	-	60	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	75	0.986637	0.985714	0	0.000
NC_039553.1_15174_15683_2:0:0_9:0:0_21db	0	150	13.000	NC_039553.1	15534	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_15535_16080_3:0:0_10:0:0_b0	0	150	13.000	NC_039553.1	15535	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_15537_16151_9:0:0_12:0:0_57e	0	150	13.000	NC_039553.1	15537	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15538_15945_6:0:0_8:0:0_1f21	0	150	13.000	NC_039553.1	15538	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15149_15688_8:0:0_8:0:0_1912	0	150	13.000	NC_039553.1	15539	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15167_15689_6:0:0_9:0:0_2630	0	150	13.000	NC_039553.1	15540	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15541_16086_11:0:0_11:0:0_f35	0	150	13.000	NC_039553.1	15541	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15214_15692_6:0:0_7:0:0_14e7	0	150	13.000	NC_039553.1	15543	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15545_16025_8:0:0_8:0:0_8f6	0	150	13.000	NC_039553.1	15545	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.887313	0.885714	0	0.000
NC_039553.1_15139_15696_8:0:0_10:0:0_210d	0	150	13.000	NC_039553.1	15547	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.937465	0	0.000
NC_039553.1_15550_16038_7:0:0_7:0:0_87f	0	150	13.000	NC_039553.1	15550	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15550_16089_11:0:0_11:0:0_19d5	0	150	13.000	NC_039553.1	15550	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.946548	0.951751	1	1.000
NC_039553.1_15120_15700_5:0:0_7:0:0_cc	0	150	13.000	NC_039553.1	15551	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.906459	0.908894	0	0.000
NC_039553.1_15552_16025_11:0:0_5:0:0_2708	0	150	13.000	NC_039553.1	15552	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.933185	0.937465	1	0.000
NC_039553.1_15555_16153_2:0:0_6:0:0_2b2	0	150	13.000	NC_039553.1	15555	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.937465	0	0.000
NC_039553.1_15556_16093_10:0:0_7:0:0_287	0	150	13.000	NC_039553.1	15556	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15556_16046_1:0:0_7:0:0_b84	0	150	13.000	NC_039553.1	15556	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.914286	0.914286	0	0.000
NC_039553.1_15137_15705_8:0:0_13:0:0_1ad0	0	150	13.000	NC_039553.1	15556	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959911	0.957143	0	0.000
NC_039553.1_15247_15707_13:0:0_8:0:0_80b	0	150	13.000	NC_039553.1	15558	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.904029	0.900000	0	0.000
NC_039553.1_15255_15707_16:0:0_5:0:0_1be9	0	150	13.000	NC_039553.1	15558	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	2	0.500
NC_039553.1_15559_16171_5:0:0_7:0:0_183	0	150	13.000	NC_039553.1	15559	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.914286	0.914286	0	0.000
NC_039553.1_15559_16065_14:0:0_5:0:0_153b	0	150	13.000	NC_039553.1	15559	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_15267_15709_11:0:0_4:0:0_14ea	0	150	13.000	NC_039553.1	15560	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.915485	0.923179	1	0.000
NC_039553.1_15272_15709_8:0:0_10:0:0_1b82	0	150	13.000	NC_039553.1	15560	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
NC_039553.1_15264_15710_6:0:0_5:0:0_121c	0	150	13.000	NC_039553.1	15561	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.885714	0.885714	0	0.000
NC_039553.1_15169_15711_5:0:0_8:0:0_db	0	150	13.000	NC_039553.1	15562	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	0.000
NC_039553.1_15563_16090_7:0:0_18:0:0_358	0	150	13.000	NC_039553.1	15563	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.932334	0.928571	0	0.000
NC_039553.1_15563_16041_6:0:0_8:0:0_1a4d	0	150	13.000	NC_039553.1	15563	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.900000	0.900000	0	0.000
